user id,movie name,movie id,user rate,movie desc
72177365,The Necessary Death of Charlie Countryman,1196948,7,"While travelling abroad, a guy falls for a Romanian beauty whose unreachable heart has its origins in her violent, charismatic ex."
72177365,Death at a Funeral,1321509,2,A funeral ceremony turns into a debacle of exposed family secrets and misplaced bodies.
72177365,Contagion,1598778,8,"Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure."
72177365,Barely Lethal,1731701,6,"A teenage special ops agent coveting a ""normal"" adolescence fakes her own death and enrolls in a suburban high school. She quickly learns that surviving the treacherous waters of high school is more challenging than international espionage."
72177365,Kraftidioten,2675914,9,"After his son is murdered by drug dealers, a snowplow driver starts seeking revenge."
72177365,Spy,3079380,4,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster."
72177365,B-Movie: Lust & Sound in West-Berlin 1979-1989,4291066,7,"Music, art and chaos in the wild West-Berlin of the 1980s. The walled-in city became the creative melting pot for sub- and pop-culture. Before the iron curtain fell, everything and anything seemed possible. B-MOVIE is a fast-paced collage of mostly unreleased film and TV footage from a frenzied but creative decade, starting with punk and ending with the Love Parade, in a city where the days are short and the nights are endless. Where it was not about long-term success, but about living for the moment - the here and now."
72177365,Kingsman: The Golden Circle,4649466,6,"After the Kingsman's headquarters are destroyed and the world is held hostage, an allied spy organisation in the United States is discovered. These two elite secret organisations must band together to defeat a common enemy."
72177365,Charlie's Angels,5033998,7,"When a young systems engineer blows the whistle on a dangerous technology, Charlie's Angels are called into action, putting their lives on the line to protect us all."
72177365,Mindhunter,5290382,8,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
72177365,Terminator: Dark Fate,6450804,6,"An augmented human and Sarah Connor must stop an advanced liquid Terminator from hunting down a young girl, whose fate is critical to the human race."
72177365,Gisaengchung,6751668,8,"A poor family, the Kims, con their way into becoming the servants of a rich family, the Parks. But their easy life gets complicated when their deception is threatened with exposure."
72177365,The Loudest Voice,6821044,8,"7-part limited series about <a href='/name/nm0014614/?ref_='>Roger Ailes</a>, the founder of Fox News, focusing on the past decade which Ailes arguably became the Republican Party's de facto leader and the sexual harassment accusations that brought his career to an end."
72177365,Once Upon a Time... in Hollywood,7131622,9,A faded television actor and his stunt double strive to achieve fame and success in the film industry during the final years of Hollywood's Golden Age in 1969 Los Angeles.
72177365,Devs,8134186,8,"A computer engineer investigates the secretive development division in her company, which she believes is behind the disappearance of her boyfriend."
72177365,Beforeigners,8332130,9,"HBO Nordic's first original series from Norway, Beforeigners is about two persons who mysteriously appear in Oslo. They are the first of many from the past to seek refuge in present time. Seven years later the community is transformed."
72177365,Spenser Confidential,8629748,7,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
72177365,I Am Not Okay with This,9446688,7,"Sydney is a teenage girl navigating the trials and tribulations of high school while dealing with the complexities of her family, her budding sexuality, and mysterious superpowers just beginning to awaken deep within her."
72177365,Medical Police,9850952,2,"Two American physicians in S?o Paulo, Brazil, discover a civilization-threatening virus and are recruited as government agents in a race against time and around the world to find a cure and uncover a dark conspiracy."
72177365,The Goop Lab,11561206,1,"Leading with curiosity, Gwyneth Paltrow and her goop team look at psychedelics, energy work and other challenging wellness topics."
72243999,Contagion,1598778,9,"Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure."
72243999,Sons of the Caliphate,10202268,2,"This is a drama series about the lives of three rich, entitled, passionate and ambitious young men: Kalifah, Nuhu and Diko. Elections are fast approaching and there's a tussle for the governorship seat of the Northern Caliphate State of Kowa. Soon personal conflicts intertwine between their families in a race to crown the next Governor."
77839460,Bloodshot,1634106,1,"Ray Garrison, a slain soldier, is re-animated with superpowers."
81298076,Spenser Confidential,8629748,6,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
82270579,The Passion of the Christ,335345,10,"Depicts the final twelve hours in the life of Jesus of Nazareth, on the day of his crucifixion in Jerusalem."
82270579,The Mummy,2345759,7,"An ancient Egyptian princess is awakened from her crypt beneath the desert, bringing with her malevolence grown over millennia, and terrors that defy human comprehension."
82270579,Paranormal Activity: The Ghost Dimension,2473510,1,"Using a special camera that can see spirits, a family must protect their daughter from an evil entity with a sinister plan."
83434961,The Little Foxes,33836,10,"The ruthless, moneyed Hubbard clan lives in, and poisons, their part of the deep South at the turn of the twentieth century."
83434961,Separate Tables,52182,9,"The stories of several people are told as they stay at a seaside hotel in Bournemouth which features dining at ""Separate Tables."""
83434961,La dolce vita,53779,10,A series of stories following a week in the life of a philandering paparazzo journalist living in Rome.
83434961,Green Book,6966692,8,A working-class Italian-American bouncer becomes the driver of an African-American classical pianist on a tour of venues through the 1960s American South.
85086946,A.P. Bio,6461726,7,"A former philosophy professor who takes a job teaching AP biology, uses his students to get back at the people in his life who have wronged him."
85086946,Vivarium,8368406,2,A young couple looking for the perfect home find themselves trapped in a mysterious labyrinth-like neighborhood of identical houses.
86220066,Once Upon a Time... in Hollywood,7131622,10,A faded television actor and his stunt double strive to achieve fame and success in the film industry during the final years of Hollywood's Golden Age in 1969 Los Angeles.
86220066,Chernobyl,7366338,10,"In April 1986, an explosion at the Chernobyl nuclear power plant in the Union of Soviet Socialist Republics becomes one of the world's worst man-made catastrophes."
86220066,The English Game,8403664,7,The story of the invention of football and how it quickly rose to become the world's most popular game by crossing class divides.
86220066,Dolemite Is My Name,8526872,9,"<a href='/name/nm0000552/?ref_='>Eddie Murphy</a> portrays real-life legend <a href='/name/nm0601834/?ref_='>Rudy Ray Moore</a>, a comedy and rap pioneer who proved naysayers wrong when his hilarious, obscene, kung-fu fighting alter ego, Dolemite, became a 1970s Blaxploitation phenomenon."
86220066,Love Is Blind,11704040,3,"Singles who want to be loved for who they are, rather than what they look like, have signed up for a less conventional approach to modern dating."
86565652,Shazam!,448115,10,A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.
86565652, Game of Thrones:,944947,1,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia."
86565652,Contagion,1598778,10,"Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure."
87850731,Gam-si-ja-deul,2969656,8,A high-tech police surveillance team attempts to take down a gang of ruthless bank robbers.
87850731,Sum-bakk-og-jil,3155654,7,A missing brother. Hide and seeks codes. A shocking truth for two different families and the struggle to save their families from someone who is already living inside their house.
87850731,Kkeut-kka-ji-gan-da,3697626,9,"After trying to cover up a car accident that left a man dead, a crooked homicide detective is stalked by a mysterious man claiming to have witnessed the event."
87850731,La Casa de Papel,6468322,10,An unusual group of robbers attempt to carry out the most perfect robbery in Spanish history - stealing 2.4 billion euros from the Royal Mint of Spain.
87850731,Eksiteu,10648440,7,"A rock climber tries to save the day when a mysterious white gas envelops an entire district in Seoul, South Korea."
89069211,Wonder Woman,451279,5,"When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny."
89069211,Game of Thrones,944947,3,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia."
89069211,Solomon Kane,970452,9,"A ruthless mercenary renounces violence after learning his soul is bound for hell. When a young girl is kidnapped and her family slain by a sorcerer's murderous cult, he is forced to fight and seek his redemption slaying evil."
89069211,The Salvation,2720680,3,"In 1870s America, the fury of a notorious gang leader is unleashed when a peaceful American settler avenges the death of his family. Then as his cowardly fellow townspeople betray him, he is forced to hunt down the outlaws alone."
89069211,Ad Astra,2935510,3,"Astronaut Roy McBride undertakes a mission across an unforgiving solar system to uncover the truth about his missing father and his doomed expedition that now, 30 years later, threatens the universe."
89069211,The Last Black Man in San Francisco,4353250,3,A young man searches for home in the changing city that seems to have left him behind.
89069211,I Kill Giants,4547194,3,Barbara Thorson struggles through life by escaping into a fantasy life of magic and monsters.
89069211,Riot,4642044,2,"Police officer, Jack Stone purposefully orchestrates a robbery in order to be thrown into a prison where notorious Russian criminal is. Balam's more than just a criminal;. He, likewise, is in prison as a cover; no one would suspect a man in supposedly heavily guarded prison's actually running his empire, outside. But he is. Thinking he's safe in his 'castle', Balam's not aware his days of control are rapidly dwindling."
89069211,Deadwood,4943998,3,"As the residents of Deadwood gather to commemorate Dakota's statehood in 1889, saloon owner Al Swearengen and Marshal Seth Bullock clash with Senator George Hearst."
89069211,The Witcher,5180504,9,"Geralt of Rivia, a solitary monster hunter, struggles to find his place in a world where people often prove more wicked than beasts."
89069211,The Head Hunter,6469548,7,A medieval warrior's gruesome collection of heads is missing only one - the monster that killed his daughter years ago.
89069211,Castle Rock,6548228,3,"Based on the stories of Stephen King, the series intertwines characters and themes from the fictional town of Castle Rock."
89069211,Nighthawks,6801218,2,"Wide-eyed Midwest transplant Stan (Chace Crawford) agrees to play wingman to his calculating and privileged roommate Chad (Kevin Zegers) as they embark upon an exploration of glittering New York nightlife, whose darkest secrets are held captive by an elite band of millennials known as Nighthawks."
89069211,Watchmen,7049682,1,"Set in an alternate history where masked vigilantes are treated as outlaws, Watchmen embraces the nostalgia of the original groundbreaking graphic novel of the same name, while attempting to break new ground of its own."
89069211,Messiah,7671598,8,"When a CIA officer investigates a man, and his followers, attracting international attention through acts of public disruption, she embarks on a global high-stakes mission to uncover whether he is a divine entity, or a deceptive con artist."
89069211,Another Life,8369840,1,Astronaut Niko Breckenridge and her young crew face unimaginable danger as they go on a high-risk mission to explore the genesis of an alien artifact.
89069211,Spenser Confidential,8629748,9,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
89069211,21 Bridges,8688634,6,An embattled NYPD detective is thrust into a citywide manhunt for a pair of cop killers after uncovering a massive and unexpected conspiracy.
89069211,Star Trek: Picard,8806524,5,Follow-up series to <a href='/title/tt0092455/?ref_='>Star Trek: The Next Generation</a> (1987) and <a href='/title/tt0253754/?ref_='>Star Trek: Nemesis</a> (2002) that centers on Jean-Luc Picard (Sir Patrick Stewart) in the next chapter of his life.
89069211,Rootwood,8976608,2,Two students are hired by a Hollywood film producer to shoot a horror documentary about the curse of The Wooden Devil.
89494061,The Fountainhead,41386,9,"An uncompromising, visionary architect struggles to maintain his integrity and individualism despite personal, professional and economic pressures to conform to popular standards."
89494061,The Fifth Element,119116,7,"In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay."
89494061,The Passion of the Christ,335345,9,"Depicts the final twelve hours in the life of Jesus of Nazareth, on the day of his crucifixion in Jerusalem."
89494061,Salinui chueok,353969,8,"In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit."
89494061,Grindhouse,462322,8,Quentin Tarantino and Robert Rodriguez's homage to exploitation double features in the 60s and 70s with two back-to-back cult films that include previews of coming attractions between them.
89494061,Drive,780504,7,A mysterious Hollywood stuntman and mechanic moonlights as a getaway driver and finds himself in trouble when he helps out his neighbor in this action drama.
89494061,Death Sentence,804461,6,"Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too great when protecting his family."
89494061,Interstellar,816692,8,A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.
89494061,The Road,898367,5,"In a dangerous post-apocalyptic world, an ailing father defends his son as they slowly travel to the sea."
89494061,Deadpool,1431045,8,"A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks."
89494061,Boy,1560139,8,"Set on the east coast of New Zealand in 1984, Boy, an 11-year-old child and devout <a href='/name/nm0001391/?ref_='>Michael Jackson</a> fan, gets a chance to know his absentee criminal father, who has returned to find a bag of money he buried years ago."
89494061,Safety Not Guaranteed,1862079,9,Three magazine employees head out on an assignment to interview a guy who placed a classified advertisement seeking a companion for time travel.
89494061,The Green Inferno,2403021,7,"A group of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone, and that no good deed goes unpunished."
89494061,Silicon Valley,2575988,7,"Follows the struggle of Richard Hendricks, a Silicon Valley engineer trying to build his own company called Pied Piper."
89494061,Jojo Rabbit,2584384,9,A young boy in Hitler's army finds out his mother is hiding a Jewish girl in their home.
89494061,Kung Fury,3472226,10,"In 1985, Kung Fury, the toughest martial artist cop in Miami, goes back in time to kill the worst criminal of all time - Kung F®πhrer, a.k.a. Adolf Hitler."
89494061,Thor: Ragnarok,3501632,7,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnar?k, the destruction of his world, at the hands of the powerful and ruthless villain Hela."
89494061,Nocturnal Animals,4550098,10,"A wealthy art gallery owner is haunted by her ex-husband's novel, a violent thriller she interprets as a symbolic revenge tale."
89494061,Klaus,4729430,8,"A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions."
89494061,Gisaengchung,6751668,9,"A poor family, the Kims, con their way into becoming the servants of a rich family, the Parks. But their easy life gets complicated when their deception is threatened with exposure."
89494061,Green Book,6966692,9,A working-class Italian-American bouncer becomes the driver of an African-American classical pianist on a tour of venues through the 1960s American South.
89494061,Joker,7286456,10,"In Gotham City, mentally troubled comedian Arthur Fleck is disregarded and mistreated by society. He then embarks on a downward spiral of revolution and bloody crime. This path brings him face-to-face with his alter-ego: the Joker."
89494061,Yesterday,8079248,8,A struggling musician realizes he's the only person on Earth who can remember <a href='/name/nm1397313/?ref_='>The Beatles</a> after waking up in an alternate timeline where they never existed.
89494061,El Camino: A Breaking Bad Movie,9243946,6,"El Camino: A Breaking Bad Movie follows fugitive Jesse Pinkman as he runs from his captors, the law and his past."
89876793,The Goldfinch,3864056,10,A boy in New York is taken in by a wealthy Upper East Side family after his mother is killed in a bombing at the Metropolitan Museum of Art.
89876793,Once Upon a Time... in Hollywood,7131622,10,A faded television actor and his stunt double strive to achieve fame and success in the film industry during the final years of Hollywood's Golden Age in 1969 Los Angeles.
92139946,Ford v Ferrari,1950186,10,American car designer <a href='/name/nm0790961/?ref_='>Carroll Shelby</a> and driver <a href='/name/nm10752160/?ref_='>Ken Miles</a> battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.
92139946,Frozen II,4520988,2,"Anna, Elsa, Kristoff, Olaf and Sven leave Arendelle to travel to an ancient, autumn-bound forest of an enchanted land. They set out to find the origin of Elsa's powers in order to save their kingdom."
92139946,Doctor Sleep,5606664,10,"Years following the events of ""The Shining,"" a now-adult Dan Torrance must protect a young girl with similar powers from a cult known as The True Knot, who prey on children with powers to remain immortal."
92139946,Terminator: Dark Fate,6450804,9,"An augmented human and Sarah Connor must stop an advanced liquid Terminator from hunting down a young girl, whose fate is critical to the human race."
92139946,Midway,6924650,4,"The story of the Battle of Midway, told by the leaders and the sailors who fought it."
106003654,Fantasy Island,983946,3,A horror adaptation of the popular '70s TV show about a magical island resort.
106003654,The Invisible Man,1051906,8,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see."
106003654,The Gentleman,1156394,8,"Eccentric Hollywood director Rande Richardson has it made: he's prosperous, successful, and famous, with a stunning wife and a multi-million dollar mansion. The posh and glamorous Ava Garrison is signed on to star in his next film, and Rande is on the brink of achieving his life long goal - an Oscar. But Rande feels threatened when young playboy actor Dane Masterson steps into his territory. Rande's success is endangered by his jealousy and inability to make decisions on his own. The superficial Hollywood life that Rande has built for himself proves to be fleeting, and Rande must come to terms with who and what really matters."
106003654,Bloodshot,1634106,4,"Ray Garrison, a slain soldier, is re-animated with superpowers."
106003654,Star Wars: Episode IX - The Rise of Skywalker,2527338,8,"The surviving members of the resistance face the First Order once again, and the legendary conflict between the Jedi and the Sith reaches its peak bringing the Skywalker saga to its end."
106003654,Sonic the Hedgehog,3794354,7,"After discovering a small, blue, fast hedgehog, a small-town police officer must help it defeat an evil genius who wants to do experiments on it."
106003654,Just Mercy,4916630,9,World-renowned civil rights defense attorney Bryan Stevenson works to free a wrongly condemned death row prisoner.
106003654,Doctor Sleep,5606664,8,"Years following the events of ""The Shining,"" a now-adult Dan Torrance must protect a young girl with similar powers from a cult known as The True Knot, who prey on children with powers to remain immortal."
106003654,Abominable,6324278,8,Three teenagers must help a Yeti return to his family while avoiding a wealthy man and a zoologist who want him for their own needs.
106003654,Terminator: Dark Fate,6450804,5,"An augmented human and Sarah Connor must stop an advanced liquid Terminator from hunting down a young girl, whose fate is critical to the human race."
106003654,Trolls World Tour,6587640,6,"Poppy and Branch discover that they are but one of six different Troll tribes scattered over six different lands devoted to six different kinds of music: Funk, Country, Techno, Classical, Pop and Rock. Their world is about to get a lot bigger and a whole lot louder. A member of hard-rock royalty, Queen Barb, aided by her father King Thrash, wants to destroy all other kinds of music to let rock reign supreme. With the fate of the world at stake, Poppy and Branch, along with their friends, set out to visit all the other lands to unify the Trolls in harmony against Barb, who's looking to upstage them all."
106003654,Dolittle,6673612,7,A physician who can talk to animals embarks on an adventure to find a legendary island with a young apprentice and a crew of strange pets.
106003654,Guns Akimbo,6902676,5,A guy relies on his newly-acquired gladiator skills to save his ex-girlfriend from kidnappers.
106003654,The Rhythm Section,7134096,4,A woman seeks revenge against those who orchestrated a plane crash that killed her family.
106003654,Joker,7286456,5,"In Gotham City, mentally troubled comedian Arthur Fleck is disregarded and mistreated by society. He then embarks on a downward spiral of revolution and bloody crime. This path brings him face-to-face with his alter-ego: the Joker."
106003654,The Call of the Wild,7504726,8,A sled dog struggles for survival in the wilds of the Yukon.
106003654,Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn,7713068,6,"After splitting with the Joker, Harley Quinn joins superheroes Black Canary, Huntress and Renee Montoya to save a young girl from an evil crime lord."
106003654,My Spy,8242084,6,"A hardened CIA operative finds himself at the mercy of a precocious 9-year-old girl, having been sent undercover to surveil her family."
106003654,The Gentlemen,8367814,8,"An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him."
106003654,The Way Back,8544498,7,"Jack Cunningham was an HS basketball phenom who walked away from the game, forfeiting his future. Years later, when he reluctantly accepts a coaching job at his alma mater, he may get one last shot at redemption."
106003654,1917,8579674,7,"April 6th, 1917. As a regiment assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap."
106003654,Spenser Confidential,8629748,7,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
106003654,Emma.,9214832,7,"In 1800s England, a well meaning but selfish young woman meddles in the love lives of her friends."
106003654,A Fall from Grace,11390036,5,"Disheartened since her ex-husband's affair, Grace Waters feels restored by a new romance. But when secrets erode her short-lived joy, Grace's vulnerable side turns violent."
110212703,Downhill,17825,7,Public schoolboy Roddy Berwick is expelled from school when he takes the blame for a friend's charge and his life falls apart in a series of misadventures.
110212703,Time Bandits,81633,7,"A young boy accidentally joins a band of time travelling dwarves, as they jump from era to era looking for treasure to steal."
110212703,For Your Eyes Only,82398,6,"James Bond is assigned to find a missing British vessel, equipped with a weapons encryption device and prevent it from falling into enemy hands."
110212703,Octopussy,86034,8,"A fake Faberg®¶ egg, and a fellow Agent's death, lead James Bond to uncover an international jewel-smuggling operation, headed by the mysterious Octopussy, being used to disguise a nuclear attack on N.A.T.O. forces."
110212703,Brazil,88846,10,"A bureaucrat, in a retro-future world, tries to correct an administrative error and becomes an enemy of the state."
110212703,A View to a Kill,90264,3,"The recovery of a microchip off the body of a fellow agent, leads James Bond to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley."
110212703,The Living Daylights,93428,6,James Bond is sent to investigate a KGB policy to kill all enemy spies and uncovers an arms deal that potentially has major global ramifications.
110212703,The Adventures of Baron Munchausen,96764,7,An account of Baron Munchausen's supposed travels and fantastical experiences with his band of misfits.
110212703,Licence to Kill,97742,7,"After capturing a drug lord, Felix Leiter is left for dead and his wife is murdered. James Bond goes rogue and seeks vengeance on those responsible, as he infiltrates an organisation posing as a hitman."
110212703,The Fisher King,101889,8,"A former radio DJ, suicidally despondent because of a terrible mistake he made, finds redemption in helping a deranged homeless man who was an unwitting victim of that mistake."
110212703,GoldenEye,113189,10,"Years after a friend and fellow 00 agent is killed on a joint mission, a secret space based weapons program known as ""GoldenEye"" is stolen. James Bond sets out to stop a Russian crime syndicate from using the weapon."
110212703,Twelve Monkeys,114746,10,"In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet."
110212703,Tomorrow Never Dies,120347,5,James Bond sets out to stop a media mogul's plan to induce war between China and the U.K in order to obtain exclusive global media coverage.
110212703,Fear and Loathing in Las Vegas,120669,7,An oddball journalist and his psychopathic lawyer travel to Las Vegas for a series of psychedelic escapades.
110212703,The World Is Not Enough,143145,3,"James Bond uncovers a nuclear plot while protecting an oil heiress from her former kidnapper, an international terrorist who can't feel pain."
110212703,Die Another Day,246460,3,"James Bond is sent to investigate the connection between a North Korean terrorist and a diamond mogul, who is funding the development of an international space weapon."
110212703,The Brothers Grimm,355295,5,Will and Jake Grimm are traveling con-artists who encounter a genuine fairy-tale curse which requires true courage instead of their usual bogus exorcisms.
110212703,Alone in the Dark,369226,2,A detective of the paranormal slowly unravels mysterious events with deadly results.
110212703,Casino Royale,381061,8,"After earning 00 status and a licence to kill, Secret Agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, Montenegro."
110212703,Quantum of Solace,830515,5,James Bond descends into mystery as he tries to stop a mysterious organisation from eliminating a country's most valuable resource.
110212703,The Imaginarium of Doctor Parnassus,1054606,7,A traveling theater company gives its audience much more than they were expecting.
110212703,Skyfall,1074638,10,"James Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost."
110212703,Rampage,1337057,3,A man with a thirst for revenge builds a full body armor from Kevlar and goes on a killing spree.
110212703,The Zero Theorem,2333804,4,"A hugely talented but socially isolated computer operator is tasked by Management to prove the Zero Theorem: that the universe ends as nothing, rendering life meaningless. But meaning is what he already craves."
110212703,Spectre,2379713,7,"A cryptic message from James Bond's past sends him on a trail to uncover the existence of a sinister organisation named SPECTRE. With a new threat dawning, Bond learns the terrible truth about the author of all his pain in his most recent missions."
110930863,The Invisible Man,1051906,9,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see."
110930863,Bloodshot,1634106,6,"Ray Garrison, a slain soldier, is re-animated with superpowers."
110930863,El hoyo,8228288,6,A vertical prison with one cell per level. Two people per cell. One only food platform and two minutes per day to feed from up to down. An endless nightmare trapped in The Hole.
110930863,The Hunt,8244784,9,"Twelve strangers wake up in a clearing. They don't know where they are, or how they got there. They don't know they've been chosen - for a very specific purpose - The Hunt."
110930863,Brahms: The Boy II,9173418,6,"After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms."
112121914,Joker,7286456,10,"In Gotham City, mentally troubled comedian Arthur Fleck is disregarded and mistreated by society. He then embarks on a downward spiral of revolution and bloody crime. This path brings him face-to-face with his alter-ego: the Joker."
112121914,The Mandalorian,8111088,10,"The travels of a lone bounty hunter in the outer reaches of the galaxy, far from the authority of the New Republic."
112121914,1917,8579674,10,"April 6th, 1917. As a regiment assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap."
114199150,The Ruling Class,69198,9,"A member of the House of Lords dies, leaving his estate to his son. Unfortunately, his son thinks he is Jesus Christ. The other, somewhat more respectable, members of their family plot to steal the estate from him. Murder and mayhem ensue."
114199150,Bird Box,2737304,7,"Five years after an ominous unseen presence drives most of society to suicide, a mother and her two children make a desperate bid to reach safety."
114199150,Logan Lucky,5439796,3,Two brothers attempt to pull off a heist during a NASCAR race in North Carolina.
114199150,Busanhaeng,5700672,8,"While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan."
114199150,Skyscraper,5758778,5,"A security expert must infiltrate a burning skyscraper, 225 stories above ground, when his family is trapped inside by criminals."
114199150,A Quiet Place,6644200,7,"In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing."
114199150,The Last Thing He Wanted,7456312,3,A veteran D.C. journalist loses the thread of her own narrative when a guilt-propelled errand for her father thrusts her from byline to unwitting subject in the very story she's trying to break. Adapted from Joan Didion's namesake novel.
114199150,Wine Country,8169446,4,"During a vacation to Napa Valley, a group of long time friends reunite and revisit past choices in this hilarious and heartfelt comedy from director Amy Poehler."
114199150,Spenser Confidential,8629748,4,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
114199150,American Factory,9351980,8,"In post-industrial Ohio, a Chinese billionaire opens a factory in an abandoned General Motors plant, hiring two thousand Americans. Early days of hope and optimism give way to setbacks as high-tech China clashes with working-class America."
114763438,Spenser Confidential,8629748,10,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
